rank,rank_last_week,weeks_on_list,primary_isbn13,publisher,description,title,author,book_image,amazon_product_url,week,nyt_list
4,0,1,9780593185421,Dutton,The second book in the Frankie Elkin series. Frankie searches for a young man who went missing during a bachelor party camping trip.,ONE STEP TOO FAR,LISA GARDNER,https://storage.googleapis.com/du-prd/books/images/9780593185414.jpg,https://www.amazon.com/dp/0593185412?tag=NYTBSREV-20,2022-02-06,Combined Print & E-Book Fiction
6,0,10,9780525555278,Dutton,,LAST NIGHT AT THE TELEGRAPH CLUB,MALINDA LO,https://storage.googleapis.com/du-prd/books/images/9780525555278.jpg,https://www.amazon.com/dp/0525555277?tag=NYTBSREV-20,2022-02-06,Young Adult Paperback Monthly
11,0,1,9780593337776,Berkley,The final installment of the Fogg Lake trilogy.,LIGHTNING IN A MIRROR,JAYNE ANN KRENTZ,https://storage.googleapis.com/du-prd/books/images/9780593337776.jpg,https://www.amazon.com/dp/0593337751?tag=NYTBSREV-20,2022-02-06,Combined Print & E-Book Fiction
13,0,1,9781728231761,Sourcebooks Casablanca,The second book in the Dark Olympus series. A modern retelling of the myth of Psyche and Eros.,ELECTRIC IDOL,KATEE ROBERT,https://storage.googleapis.com/du-prd/books/images/9781728231761.jpg,https://www.amazon.com/dp/1728231760?tag=NYTBSREV-20,2022-02-06,Combined Print & E-Book Fiction
2,0,1,9781534439467,Atheneum/Caitlyn Dlouhy,An emotional look into the life of a Black family living through 2020.,AIN'T BURNED ALL THE BRIGHT,JASON REYNOLDS,https://storage.googleapis.com/du-prd/books/images/9781534439467.jpg,https://www.amazon.com/dp/1534439463?tag=NYTBSREV-20,2022-01-30,Young Adult Hardcover
2,0,1,9780593296851,Viking,The 21st book in the Inspector Lynley series. Lynley pursues a killer who might be hiding in North London's Nigerian community.,SOMETHING TO HIDE,ELIZABETH GEORGE,https://storage.googleapis.com/du-prd/books/images/9780593296844.jpg,https://www.amazon.com/dp/0593296842?tag=NYTBSREV-20,2022-01-30,Combined Print & E-Book Fiction
6,0,1,9780316499774,"Little, Brown","As the Paris Olympics draw near, a mother and daughter, who are champion horse riders, compete against each other.",THE HORSEWOMAN,JAMES PATTERSON AND MIKE LUPICA,https://storage.googleapis.com/du-prd/books/images/9780316499774.jpg,https://www.amazon.com/dp/0316499773?tag=NYTBSREV-20,2022-01-30,Combined Print & E-Book Fiction
9,0,1,9780385547932,Doubleday,"Difficult circumstances and societal pressures affect characters living in America in 1893, 1993 and 2093.",TO PARADISE,HANYA YANAGIHARA,https://storage.googleapis.com/du-prd/books/images/9780385547932.jpg,https://www.amazon.com/dp/0385547935?tag=NYTBSREV-20,2022-01-30,Combined Print & E-Book Fiction
15,0,1,9780062886125,Morrow,The 16th book in the Pike Logan thriller series.,END OF DAYS,BRAD TAYLOR,https://storage.googleapis.com/du-prd/books/images/9780062886125.jpg,https://www.amazon.com/dp/006288610X?tag=NYTBSREV-20,2022-01-30,Combined Print & E-Book Fiction
4,0,1,9781984821591,Delacorte,The daughter of a couple in a loveless marriage is discovered by a British filmmaker and thrust into the public eye.,INVISIBLE,DANIELLE STEEL,https://storage.googleapis.com/du-prd/books/images/9781984821584.jpg,https://www.amazon.com/dp/198482158X?tag=NYTBSREV-20,2022-01-23,Combined Print & E-Book Fiction
11,0,1,9780593356159,Ballantine,"When a wealthy man is found dead in his room, a maid at the Regency Grand Hotel becomes a lead suspect.",THE MAID,NITA PROSE,https://storage.googleapis.com/du-prd/books/images/9780593356159.jpg,https://www.amazon.com/dp/0593356152?tag=NYTBSREV-20,2022-01-23,Combined Print & E-Book Fiction
15,0,1,9781250842510,Tor,A team of outcasts embark on a journey to find secrets that might bring about their salvation.,THE STARLESS CROWN,JAMES ROLLINS,https://storage.googleapis.com/du-prd/books/images/9781250842510.jpg,https://www.amazon.com/dp/1250816777?tag=NYTBSREV-20,2022-01-23,Combined Print & E-Book Fiction
1,0,1,9780063071636,Quill Tree,Two lovers reconnect in this sequel to “What If It’s Us.”,HERE'S TO US,BECKY ALBERTALLI AND ADAM SILVERA,https://storage.googleapis.com/du-prd/books/images/9780063071636.jpg,https://www.amazon.com/dp/0063071630?tag=NYTBSREV-20,2022-01-16,Young Adult Hardcover
4,0,1,9780593333211,Berkley,The sixth book in the Torpedo Ink series. Savage sets Seychelle’s whole body on fire.,ANNIHILATION ROAD,CHRISTINE FEEHAN,https://storage.googleapis.com/du-prd/books/images/9780593333211.jpg,https://www.amazon.com/dp/0593333209?tag=NYTBSREV-20,2022-01-16,Combined Print & E-Book Fiction
7,0,1,9780593331736,Putnam,The 60th book in the Stone Barrington series. Stone goes to places he has not been in pursuit of an evasive adversary.,CRIMINAL MISCHIEF,STUART WOODS,https://storage.googleapis.com/du-prd/books/images/9780593331736.jpg,https://www.amazon.com/dp/0593331729?tag=NYTBSREV-20,2022-01-16,Combined Print & E-Book Fiction
7,0,9,9781442408937,Simon & Schuster,,ARISTOTLE AND DANTE DISCOVER THE SECRETS OF THE UNIVERSE,BENJAMIN ALIRE SÁENZ,https://storage.googleapis.com/du-prd/books/images/9781442408937.jpg,https://www.amazon.com/dp/1442408936?tag=NYTBSREV-20,2022-01-02,Young Adult Paperback Monthly
1,0,1,9780593465066,Viking,A debut collection of poems on identity and history by the presidential inaugural poet who wrote “The Hill We Climb.”,CALL US WHAT WE CARRY,AMANDA GORMAN,https://storage.googleapis.com/du-prd/books/images/9780593465066.jpg,https://www.amazon.com/dp/0593465067?tag=NYTBSREV-20,2021-12-26,Combined Print & E-Book Fiction
1,0,1,9780593175866,Delacorte,Three friends skip school together and become involved in a murder.,YOU'LL BE THE DEATH OF ME,KAREN M MCMANUS,https://storage.googleapis.com/du-prd/books/images/9780593175866.jpg,https://www.amazon.com/dp/0593175867?tag=NYTBSREV-20,2021-12-19,Young Adult Hardcover
1,0,1,9781984818416,Ballantine,Diana O’Toole re-evaluates her seemingly perfect life when a pandemic disrupts her vacation in the Galápagos Islands.,WISH YOU WERE HERE,JODI PICOULT,https://storage.googleapis.com/du-prd/books/images/9781984818416.jpg,https://www.amazon.com/dp/1984818414?tag=NYTBSREV-20,2021-12-19,Combined Print & E-Book Fiction
2,0,1,9780316332934,Orbit,The ninth book in the Expanse series. A group of unlikely allies might find a way to bring peace to a vast galactic civilization.,LEVIATHAN FALLS,JAMES SA COREY,https://storage.googleapis.com/du-prd/books/images/9780316332910.jpg,https://www.amazon.com/dp/0316332917?tag=NYTBSREV-20,2021-12-19,Combined Print & E-Book Fiction
4,0,1,9780063112223,Morrow,The 25th book in the Kay Scarpetta series. Scarpetta investigates crime scenes in Virginia and outer space.,AUTOPSY,PATRICIA CORNWELL,https://storage.googleapis.com/du-prd/books/images/9780063112193.jpg,https://www.amazon.com/dp/0063112191?tag=NYTBSREV-20,2021-12-19,Combined Print & E-Book Fiction
1,0,1,9781101885680,Delacorte,"The ninth book in the Outlander series. As the Revolutionary War moves closer to Fraser’s Ridge, Claire and Jamie reunite with their daughter and her family.",GO TELL THE BEES THAT I AM GONE,DIANA GABALDON,https://storage.googleapis.com/du-prd/books/images/9781101885680.jpg,https://www.amazon.com/dp/1101885688?tag=NYTBSREV-20,2021-12-12,Combined Print & E-Book Fiction
2,0,1,9781250272713,St. Martin's,The second book in the Dragon Heart Legacy series. Breen returns to Talamh as her grandfather Odran plots destruction.,THE BECOMING,NORA ROBERTS,https://storage.googleapis.com/du-prd/books/images/9781250272706.jpg,https://www.amazon.com/dp/125027270X?tag=NYTBSREV-20,2021-12-12,Combined Print & E-Book Fiction
3,0,1,9780316499163,"Little, Brown",The 29th book in the Alex Cross series. Cross fights the mastermind who has stalked him for years.,FEAR NO EVIL,JAMES PATTERSON,https://storage.googleapis.com/du-prd/books/images/9780316499149.jpg,https://www.amazon.com/dp/0316499145?tag=NYTBSREV-20,2021-12-12,Combined Print & E-Book Fiction
6,0,1,9781984821553,Delacorte,Six women join the Medical Air Evacuation Transport Squadron during World War II.,FLYING ANGELS,DANIELLE STEEL,https://storage.googleapis.com/du-prd/books/images/9781984821553.jpg,https://www.amazon.com/dp/1984821555?tag=NYTBSREV-20,2021-12-12,Combined Print & E-Book Fiction
12,0,1,9781982177423,Gallery,"Richelle writes a book about her estranged and deceased twin sister, Michelle, that is titled “The Prodigal Daughter.”",THE CHRISTMAS PROMISE,RICHARD PAUL EVANS,https://storage.googleapis.com/du-prd/books/images/9781982177423.jpg,https://www.amazon.com/dp/198217742X?tag=NYTBSREV-20,2021-12-12,Combined Print & E-Book Fiction
1,0,1,9781665915892,Margaret K. McElderry,The White Flowers and the Scarlet Gang join forces against a common enemy.,OUR VIOLENT ENDS,CHLOE GONG,https://storage.googleapis.com/du-prd/books/images/9781665915892.jpg,https://www.amazon.com/dp/1534457720?tag=NYTBSREV-20,2021-12-05,Young Adult Hardcover
1,0,1,9781538719695,Grand Central,The fourth book in the Atlee Pine series. Atlee discovers her twin sister survived an abduction at the age of 6.,MERCY,DAVID BALDACCI,https://storage.googleapis.com/du-prd/books/images/9781538719725.jpg,https://www.amazon.com/dp/153871972X?tag=NYTBSREV-20,2021-12-05,Combined Print & E-Book Fiction
6,0,1,9780593419656,Putnam,"Dirk Pitt’s latest adventure involves a missing Buddhist artifact, a failed hypersonic missile and a hijacked ship.",CLIVE CUSSLER'S THE DEVIL'S SEA,DIRK CUSSLER,https://storage.googleapis.com/du-prd/books/images/9780593419649.jpg,https://www.amazon.com/dp/0593419642?tag=NYTBSREV-20,2021-12-05,Combined Print & E-Book Fiction
7,0,9,9781728215785,Sourcebooks Fire,,SEVEN DIRTY SECRETS,NATALIE D RICHARDS,https://storage.googleapis.com/du-prd/books/images/9781728215785.jpg,https://www.amazon.com/dp/1728215781?tag=NYTBSREV-20,2021-12-05,Young Adult Paperback Monthly
7,0,1,9780593188187,Putnam,The 21st book in the Jack Ryan series. A shadowy billionaire plans to kidnap the first lady to get President Jack Ryan out of his way.,TOM CLANCY: CHAIN OF COMMAND,MARC CAMERON,https://storage.googleapis.com/du-prd/books/images/9780593188163.jpg,https://www.amazon.com/dp/0593188160?tag=NYTBSREV-20,2021-12-05,Combined Print & E-Book Fiction
8,0,4,9781728228877,Sourcebooks Fire,,THE GRIMROSE GIRLS,LAURA POHL,https://storage.googleapis.com/du-prd/books/images/9781728228877.jpg,https://www.amazon.com/dp/1728228875?tag=NYTBSREV-20,2021-12-05,Young Adult Paperback Monthly
11,0,1,9780063028074,Morrow,A billionaire restaurant chain magnate’s plan to reverse global warming may create even bigger problems.,TERMINATION SHOCK,NEAL STEPHENSON,https://storage.googleapis.com/du-prd/books/images/9780063028074.jpg,https://www.amazon.com/dp/0063028050?tag=NYTBSREV-20,2021-12-05,Combined Print & E-Book Fiction
15,0,1,9780593337011,Berkley,The 15th book in the Harmony series. Gabriel Jones is sent to rescue Lucy Bell but finds she’s not the woman she once was.,GUILD BOSS,JAYNE CASTLE,https://storage.googleapis.com/du-prd/books/images/9780593337011.jpg,https://www.amazon.com/dp/0593336992?tag=NYTBSREV-20,2021-12-05,Combined Print & E-Book Fiction
1,0,1,9780316256568,"Little, Brown","A death on New Year’s Eve, an unsolved murder and a hunt for serial rapists bring Bosch and Ballard back together.",THE DARK HOURS,MICHAEL CONNELLY,https://storage.googleapis.com/du-prd/books/images/9780316485647.jpg,https://www.amazon.com/dp/0316485640?tag=NYTBSREV-20,2021-11-28,Combined Print & E-Book Fiction
2,0,1,9781250762030,Wednesday,"After the death of her boyfriend, Sam, Julie can still reach him via cellphone.",YOU'VE REACHED SAM,DUSTIN THAO,https://storage.googleapis.com/du-prd/books/images/9781250762030.jpg,https://www.amazon.com/Youve-Reached-Sam-Dustin-Thao/dp/1250762030?tag=NYTBSREV-20,2021-11-28,Young Adult Hardcover
4,0,1,9780593300022,Viking,Tensions escalate around the globe as President Pauline Green works to prevent a world war.,NEVER,KEN FOLLETT,https://storage.googleapis.com/du-prd/books/images/9780593300015.jpg,https://www.amazon.com/dp/0593300017?tag=NYTBSREV-20,2021-11-28,Combined Print & E-Book Fiction
5,0,1,9781250789259,Tor Teen,Seven families battle one another for control over the city of Ilvernath's secret wellspring of magick.,ALL OF US VILLAINS,AMANDA FOODY AND CHRISTINE LYNN HERMAN,https://storage.googleapis.com/du-prd/books/images/9781250789259.jpg,https://www.amazon.com/dp/1250789257?tag=NYTBSREV-20,2021-11-28,Young Adult Hardcover
9,0,1,9780593333198,Berkley,The 35th book in the Carpathian series. Adalasia’s ability to see what is to come in her deck of cards is both a blessing and a curse.,DARK TAROT,CHRISTINE FEEHAN,https://storage.googleapis.com/du-prd/books/images/9780593333198.jpg,https://www.amazon.com/dp/0593333179?tag=NYTBSREV-20,2021-11-28,Combined Print & E-Book Fiction
12,0,1,9780062671127,Harper,A woman released from prison deals with the ghost of an annoying customer haunting a bookstore in Minneapolis during a contentious time.,THE SENTENCE,LOUISE ERDRICH,https://storage.googleapis.com/du-prd/books/images/9780062671127.jpg,https://www.amazon.com/dp/006267112X?tag=NYTBSREV-20,2021-11-28,Combined Print & E-Book Fiction
1,0,1,9781250618849,Feiwel & Friends,"A reimagining of the Brothers Grimm tale ""Rumpelstiltskin.""",GILDED,MARISSA MEYER,https://storage.googleapis.com/du-prd/books/images/9781250618849.jpg,https://www.amazon.com/dp/1250618843?tag=NYTBSREV-20,2021-11-21,Young Adult Hardcover
1,0,1,9781982154905,Atria,The 28th book in the Stephanie Plum series. Diesel and Stephanie track the international computer hacker Oswald Wednesday.,GAME ON,JANET EVANOVICH,https://storage.googleapis.com/du-prd/books/images/9781982154875.jpg,https://www.amazon.com/dp/198215487X?tag=NYTBSREV-20,2021-11-21,Combined Print & E-Book Fiction
3,0,1,9780062888341,Harper,"After a ship explodes, 10 people struggling to survive pull a man who claims to be the Lord out of the sea.",THE STRANGER IN THE LIFEBOAT,MITCH ALBOM,https://storage.googleapis.com/du-prd/books/images/9780062888341.jpg,https://www.amazon.com/dp/006288834X?tag=NYTBSREV-20,2021-11-21,Combined Print & E-Book Fiction
10,0,1,9780593565056,Random House,A mermaid must journey to the Supreme Creator to make amends after saving a boy's life.,SKIN OF THE SEA,NATASHA BOWEN,https://storage.googleapis.com/du-prd/books/images/9780593565056.jpg,https://www.amazon.com/dp/0593120949?tag=NYTBSREV-20,2021-11-21,Young Adult Hardcover
13,0,1,9781984855121,Random House,Betrayals emerge and romances develop when eight friends wait out the pandemic in a country house.,OUR COUNTRY FRIENDS,GARY SHTEYNGART,https://storage.googleapis.com/du-prd/books/images/9781984855121.jpg,https://www.amazon.com/dp/1984855123?tag=NYTBSREV-20,2021-11-21,Combined Print & E-Book Fiction
14,0,1,9780698193024,Berkley,The seventh book in the Tradd Street series. Melanie Trenholm’s husband asks for a separation while ghosts invade her home.,THE ATTIC ON QUEEN STREET,KAREN WHITE,https://storage.googleapis.com/du-prd/books/images/9780698193024.jpg,https://www.amazon.com/dp/0451475259?tag=NYTBSREV-20,2021-11-21,Combined Print & E-Book Fiction
1,0,1,9781984818515,Delacorte,The 26th book in the Jack Reacher series. Reacher helps an F.B.I. agent look for her missing brother and takes on a foe named Dendoncker.,BETTER OFF DEAD,LEE CHILD AND ANDREW CHILD,https://storage.googleapis.com/du-prd/books/images/9781984818508.jpg,https://www.amazon.com/dp/1984818503?tag=NYTBSREV-20,2021-11-14,Combined Print & E-Book Fiction
11,0,1,9780593198155,Berkley,The 14th book in the Guild Hunter series. Aodhan and Illium face a turning point in their relationship.,ARCHANGEL'S LIGHT,NALINI SINGH,https://storage.googleapis.com/du-prd/books/images/9780593198155.jpg,https://www.amazon.com/dp/059319814X?tag=NYTBSREV-20,2021-11-14,Combined Print & E-Book Fiction
12,0,1,9781982104412,Atria,Secrets kept by Ashley Baxter Blake cause her to be hesitant to take an anniversary trip with her husband to Paris.,FORGIVING PARIS,KAREN KINGSBURY,https://storage.googleapis.com/du-prd/books/images/9781982104412.jpg,https://www.amazon.com/dp/1982104414?tag=NYTBSREV-20,2021-11-14,Combined Print & E-Book Fiction
1,0,1,9780385546027,Doubleday,The second book in the Whistler series. Investigator Lacy Stoltz goes after a serial killer and closes in on a sitting judge.,THE JUDGE'S LIST,JOHN GRISHAM,https://storage.googleapis.com/du-prd/books/images/9780385546027.jpg,https://www.amazon.com/dp/0385546025?tag=NYTBSREV-20,2021-11-07,Combined Print & E-Book Fiction
5,0,1,9781250787101,Wednesday,"A debtera named Andromeda, who performs exorcisms, falls for her client Magnus in this retelling of ""Jane Eyre.""",WITHIN THESE WICKED WALLS,LAUREN BLACKWOOD,https://storage.googleapis.com/du-prd/books/images/9781250787101.jpg,https://www.amazon.com/dp/1250787106?tag=NYTBSREV-20,2021-11-07,Young Adult Hardcover
6,0,1,9781101658055,Ace,"The 1965 science fiction novel that is the basis of several adaptations, including the recent film directed by Denis Villeneuve.",DUNE,FRANK HERBERT,https://storage.googleapis.com/du-prd/books/images/9780593438374.jpg,https://www.amazon.com/dp/059343837X?tag=NYTBSREV-20,2021-11-07,Combined Print & E-Book Fiction
